,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
878,mobile-free.metulwx.com,0,0,1,4,0,0,1,1,1,0,1,1,1,1,1,1,1
879,tahubulat.co.id,0,0,0,3,0,0,1,0,1,0,1,1,1,1,1,1,1
880,siyacom.net,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
881,yokohamajijyou.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
882,zovermedical.com.sa,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
883,zovermedical.com.sa,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
884,wocci.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
885,lambabajunior.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
886,primoframe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
887,baltkagroup.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
888,nordaglia.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
889,baltkagroup.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
890,the-yellows.eu,0,0,1,5,0,0,0,1,1,0,1,1,1,1,1,1,1
891,wpcgwadar.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
892,brimkers.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
893,get-verifi.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
894,tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
895,the-yellows.eu,0,0,1,5,0,0,0,1,1,0,1,1,1,1,1,1,1
896,adds-info-pages2017.hol.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
897,pc-virus-373n3lc.info,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
898,theparlourbeautyrooms.ie,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,1
899,loogin-facebook-checkpoin7888.esy.es,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
900,studycanberra.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
901,studycanberra.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
902,studycanberra.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
903,mobile-free.metulwx.com,0,0,1,4,0,0,1,1,1,0,1,1,1,1,1,1,1
904,chevysportsman.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
905,nasydco.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
906,notif-offices.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
907,cover-acct2083.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
908,skanke.no,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
909,wickedsickness.com,0,1,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
910,mailemacces.form2pay.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
911,tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
912,inhomecareidaho.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
913,selectonline24hs.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
914,selectonline24hs.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
915,bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
916,theyolostore.com,0,0,1,7,0,0,0,0,1,0,1,1,0,0,1,0,1
917,question.pcubelive.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
918,kamazcentr.nichost.ru,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
919,bloggersport.org,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
920,emax.kiev.ua,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
921,privatewebschool.esy.es,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
922,privatewebschool.esy.es,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
923,forms.zohopublic.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
924,australinvestment.com,0,0,0,2,0,0,1,0,1,0,1,1,1,1,1,1,1
925,medicareindiana.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
926,jobduties.org,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
927,wanderfootventures.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
928,w-reia.com,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
929,w-reia.com,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
930,cenkershipping.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
931,mltmarine.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
932,ultravioleta.com.br,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
933,mundialpecas.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
934,subscribe-free.info,0,0,1,5,0,0,0,1,1,0,1,1,1,1,1,1,1
935,payqal-com-secured.user-recover-id.igg.biz,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
936,australinvestment.com,0,0,1,2,0,0,1,0,1,0,1,1,1,1,1,1,1
937,alaedincenter.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
938,j8x.96.lt,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
939,support-5560.hol.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
940,vetsipujcka.cz,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
941,acct-recovery-check.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
942,ulrickfdghj123456.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
943,safety-check-64879.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
944,forryscountrystore.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
945,safety-check-98735.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
946,usbank-auth37code.esy.es,0,0,0,5,0,0,0,1,1,0,1,1,1,1,1,1,1
947,acct8877.esy.es,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
948,02929483338cocq.000webhostapp.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
949,safety-check-28365.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
950,recover8544.esy.es,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
951,safety-check-67894.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
952,1drv.ms,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
953,ow.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
954,distrisopecas.com.br,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
955,muvolam.com,0,0,1,4,1,0,0,0,1,0,1,1,0,0,1,0,1
956,unitedgpdev.com,0,0,0,4,0,0,0,0,1,0,1,1,1,1,1,1,1
957,asyastil.com,0,0,0,6,0,0,0,0,1,0,1,1,1,1,1,1,1
958,web-appsantander.com,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
959,fb-securityloginfo406txt.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
960,fb-securityloginfo407txt.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
961,paypal-customerfeedback.com,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1
962,sign-app-privacy.hol.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
963,fedex.com-0289.systems,0,0,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1
964,fedex.com-0289.systems,0,0,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1
965,fedex.com-0289.systems,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
966,fedex.56690.services,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
967,pleasantonassembly.org,0,0,0,4,0,0,0,0,1,0,1,1,1,1,1,1,1
968,cover-acct1029.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
969,suspended-fb.hol.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
970,freestyle.d934713.u-telcom.net,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
971,rooferexpert.com,0,1,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
972,demo.369usa.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
973,dhalander.com.br,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
974,classified38.ir,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
975,jnep.sumdu.edu.ua,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
976,confifsk.sumdu.edu.ua,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
977,gem.tools,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
978,sunnsand.biz,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
979,garrisoncontracting.ca,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
980,hecmk.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
981,unione-ae.com,0,0,1,3,0,0,0,1,1,0,1,1,0,0,1,0,1
982,payasgo.org,0,1,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
983,kalempong-godang-2017.16mb.com,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
984,unblocking-notice.co.nf,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
985,fb-secure-notifications.hol.es,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
986,radiocatolicalaconsentida.com,0,1,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
987,mobile-free.kofoed-fr.com,0,0,1,7,0,0,0,1,1,0,1,1,1,1,1,1,1
988,mashtaresort.com,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
989,mobile-free.kofoed-fr.com,0,0,1,7,0,0,0,1,1,0,1,1,1,1,1,1,1
990,jomjb.com,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
991,faboleena.com,0,0,1,12,0,0,0,0,1,0,1,1,1,1,1,1,1
992,guzheng.com.my,0,0,1,7,0,0,0,0,1,0,1,1,0,0,1,0,1
993,ioam.org.cn,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
994,theparlourbeautyrooms.ie,0,0,0,4,0,0,0,0,1,0,1,1,1,0,1,0,1
995,loogin-facebook-settinggst.esy.es,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
996,halpcenter-acontscheck.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
