,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
7851,nemurokinenkan.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
7852,j-heaven.tripod.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
7853,angelfire.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7854,thesheeparecoming.tripod.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7855,geocities.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7856,shokushu.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7857,geocities.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0
7858,hentaisocialclub.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7859,ryogamasaki.netfirms.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
7860,members.tripod.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7861,hentai-comics.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
7862,jastusa.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7863,peachprincess.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7864,g-collections.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7865,hentai-games.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
7866,canadahentai.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
7867,hirameki-int.com,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
7868,himeyashop.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7869,jlist.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7870,clubspooey.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
7871,hentaigamer.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7872,pcrdist.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7873,densetsu.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7874,animetric.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7875,jmate.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7876,three-musketeers.net,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,0
7877,engbishoujo.tripod.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
7878,somethingawful.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7879,geocities.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7880,hentaigameszone.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
7881,hentaineko.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7882,asahi-net.or.jp,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
7883,geocities.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0
7884,commonastherain.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7885,angelfire.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7886,discarnate.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7887,geocities.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7888,angelfire.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
7889,geocities.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0
7890,members.tripod.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7891,aoihayashi.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
7892,geocities.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7893,cruelangel.net,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
7894,death_of_ase.tripod.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7895,orchidveil.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
7896,geocities.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7897,angelfire.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7898,yaoiluvr.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
7899,angelfire.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7900,m.webring.com,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
7901,onami.free.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7902,geocities.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7903,p080.ezboard.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
7904,pureyaoi.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
7905,gaytoon-japan.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
7906,clubclassic.net,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7907,geocities.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7908,gongaga.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7909,angelfire.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7910,geocities.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7911,kinu-sekigushi.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7912,geocities.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7913,community.livejournal.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7914,arachnoid.reverie-noire.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
7915,totchi.tripod.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
7916,home.arcor.de,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7917,dtwins.co.uk,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
7918,members.tripod.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7919,geocities.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
7920,cursedmoons.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7921,worldshaking.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7922,shoujoai.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7923,angelfire.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
7924,groups.yahoo.com,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,1,0
7925,privateholes.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0
7926,privateholes.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0
7927,anime-hentai-cartoons.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
7928,idd00788.eresmas.net,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
7929,applicot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
7930,adultcompass.com,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
7931,adult-anime-hentai.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
7932,emuck.com:3000,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7933,danoday.com,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
7934,groups.yahoo.com,0,0,0,4,0,0,0,0,0,0,1,0,1,1,1,1,0
7935,voice-international.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
7936,livinglegendsltd.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
7937,voicechasers.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
7938,hollywoodcollectorshow.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7939,geocities.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,0
7940,asifa.proboards61.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7941,groups.yahoo.com,0,0,0,5,1,0,0,0,0,0,1,0,1,1,1,1,0
7942,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
7943,pamelynferdin.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7944,pamferdin.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7945,monkeydog.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7946,teamknightrider.com,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,0
7947,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
7948,anp.awn.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
7949,awn.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
7950,awn.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
7951,awn.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
7952,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
7953,voicechasers.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
7954,vortex.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7955,starbulletin.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1,0
7956,anp.awn.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
7957,cerias.purdue.edu,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,1,0
7958,awn.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
7959,awn.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
7960,archives.seattletimes.nwsource.com,0,0,0,5,0,0,0,0,0,1,0,1,1,1,1,1,0
7961,geocities.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0
7962,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
7963,voicechasers.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
7964,patfraley.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7965,nerf-herders-anonymous.net,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
7966,vasta.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
7967,news.toonzone.net,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,0
7968,members.tripod.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
7969,radiospirits.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7970,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
7971,freberg.westnet.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7972,aarp.org,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
7973,cosmik.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7974,tsimon.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7975,firezine.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
7976,thehutch.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7977,povonline.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
7978,povonline.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
7979,austinchronicle.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0
7980,dawsbutler.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7981,freberg.westnet.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7982,rhino.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7983,hitcomedy.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7984,cyberonic.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
7985,povonline.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
7986,freberg.westnet.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7987,epinions.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7988,citypaper.net,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0
7989,crispinfreeman.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7990,reelradio.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7991,spookytoms.com,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
7992,hollowhill.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7993,dvdtalk.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
7994,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
7995,voicechasers.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
7996,bakerstreetdozen.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7997,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
7998,geocities.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0
7999,angelfire.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
8000,geocities.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0
8001,geocities.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
8002,doreen.mkbmemorial.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8003,geocities.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0
8004,behindthevoiceactors.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8005,keyframeonline.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
8006,voicechasers.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8007,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
8008,taoslandandfilm.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8009,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
8010,kathygarver.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8011,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
8012,dickgautier.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8013,dangilvezan.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8014,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
8015,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
8016,tv-now.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
8017,cdaccess.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
8018,genetic_mishap.tripod.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
8019,angelfire.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
8020,us.imdb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
8021,www-tech.mit.edu,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0
8022,www-tech.mit.edu,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0
8023,octopusmediaink.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
8024,citypaper.net,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0
8025,jam.canoe.ca,0,0,0,8,0,0,0,0,0,1,1,1,1,1,1,1,0
8026,voicechasers.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
8027,kylehebert.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8028,post-gazette.com,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,1,0
8029,serkworks.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0
8030,armory.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
8031,voicechasers.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
8032,docharris.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8033,lushmedia.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
8034,dav-productions.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
8035,ccvideo.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8036,blueyed.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
8037,koalatv.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8038,goaggressive.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8039,emblemma.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8040,killingtimeproductions.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8041,rollingrproductions.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8042,boutwellstudios.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8043,blindruckus.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8044,roadrecords.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8045,coupestudios.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8046,kellogg-rice.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
8047,sarley.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8048,deadlyproductions.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8049,rickaudio.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8050,fmsystems.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8051,gamebeatinc.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8052,members.tripod.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
8053,loftinpro.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8054,noisefloor.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8055,wavegroup.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8056,audiolinks.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8057,business.fortunecity.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
8058,harkproductions.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
8059,loree-nelson.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8060,thilldesign.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8061,cgdesign.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8062,moonaluna.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8063,rjbstudio.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8064,folioinc.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8065,colorpagesinc.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
8066,svengoody.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8067,doclivingston.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8068,broadsideinteractive.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8069,celticharper.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
8070,copelandesign.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8071,gilmourcreative.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8072,twentyfirst.co.uk,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8073,blacktide.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8074,magusgraphics.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8075,geocities.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
8076,graphicsillustrated.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8077,sullivancreative.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8078,thincgrafx.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8079,rappyco.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8080,vcpresentations.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8081,philipperaimbault.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8082,jandjgraphics.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8083,transmediaproject.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
8084,informationexperts.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8085,pluribusmedia.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8086,adaptivedesign.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8087,logodesignonline.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8088,pentagonstudios.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8089,cre8tivproductions.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
8090,stevensonsharpe.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
8091,millercreative.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8092,e-nimation.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8093,springdesigngroup.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8094,newsdesign.com.hk,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8095,ronelmm.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8096,themakers.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8097,mochamedia.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8098,maksimedia.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8099,lughstudio.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8100,osprey.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,somme.no,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8102,impactgroup.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8103,paulmaple.co.uk,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
8104,pennvid.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8105,cell-media.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
8106,concisegroup.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8107,picturevideo.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8108,accelvideo.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8109,altana.com.ar,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8110,allvid.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8111,babadigital.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8112,mcdougalldigital.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8113,imacron.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
8114,reelized.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8115,vandongenav.nl,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8116,rubiconproductions.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8117,visionsoundcomm.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
8118,avrs.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8119,vldigital.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8120,videomagicpro.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8121,swerdlow.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8122,sierrabreeze.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8123,jnproductions.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8124,scribblemedia.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8125,stormshooters.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8126,bigshoulders.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8127,1digital.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8128,manningproductions.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8129,videocopies.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8130,cardinal-broadcast.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
8131,dvfilm.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
8132,parrottastudio.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8133,pearlmanaudiovideo.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8134,pagerankers.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8135,purevisibility.com,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8136,pepperjam.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8137,platinumservices.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8138,powerspiritonline.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8139,project36.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8140,pageviews.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
8141,podiums.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
8142,portlandwebvisibility.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8143,pagearnold.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8144,quadrapromotions.com,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8145,qxest.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8146,quisma.de,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
8147,quirk.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8148,top-website-promotion.co.uk,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8149,redcarpetweb.com,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8150,rocketlist.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8151,registersuccess.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8152,raise-your-sites.co.uk,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8153,reinventbusiness.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8154,rainstormconsulting.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8155,resortwebmarketing.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8156,rbimedia.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8157,receptional.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
