,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
924,rcwrecovery.fws.gov,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
925,wbu.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
926,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
927,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
928,wbu.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
929,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
930,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
931,birdnature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
932,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
933,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
934,birds.cornell.edu,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
935,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
936,woodpeckersofeurope.info,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
937,birds.cornell.edu,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
938,biology.mhc.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
939,imnh.isu.edu,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,0
940,stanfordalumni.org,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
941,birdphotography.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
942,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
943,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
944,imnh.isu.edu,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,0
945,birds.cornell.edu,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
946,bioweb.uwlax.edu,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,0
947,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
948,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
949,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
950,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
951,dnr.state.wi.us,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,0
952,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
953,npwrc.usgs.gov,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0
954,npwrc.usgs.gov,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0
955,neseabirds.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
956,neseabirds.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
957,neseabirds.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
958,neseabirds.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
959,avesphoto.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
960,austmus.gov.au,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
961,shearwaterjourneys.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
962,neseabirds.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
963,neseabirds.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
964,seabirding.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
965,oceanwanderers.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
966,borealforest.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
967,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
968,avesphoto.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
969,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
970,birdguides.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
971,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
972,falklandsconservation.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
973,falklandsconservation.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
974,falklandsconservation.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
975,parrotsinternational.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
976,netpets.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0
977,"freeparrots.net
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
978,hatchedtoflyfree.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
979,vtpb-www2.cvm.tamu.edu,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0
980,cityparrots.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
981,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
982,papagaio2000.sites.uol.com.br,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
983,nepa.gov.jm,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
984,avesphoto.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
985,oaklandzoo.org,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
986,greatgreenmacaw.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
987,hatchedtoflyfree.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
988,bluemacaws.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
989,freespace.virgin.net,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
990,macawlanding.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
991,vtpb-www2.cvm.tamu.edu,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0
992,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
993,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
994,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
995,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
996,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
997,haryana-online.com,0,0,1,3,0,0,0,1,1,0,1,1,0,0,1,0,0
998,birdlife.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
999,kakapo.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1000,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1001,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1002,kakaporecovery.org.nz,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1003,bioweb.uwlax.edu,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1004,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1005,wingscentral.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1006,wingscc.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
1007,seabirds.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1008,penguin.net.nz,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1009,bluemoon.net,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1010,octopus.gma.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1011,antarcticconnection.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1012,penguins.cl,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1013,falklands.net,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1014,englishnf.pinguins.info,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1015,gdargaud.net,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1016,adelie.pwp.blueyonder.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1017,emuck.com:3000,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1018,danoday.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1019,groups.yahoo.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0
1020,voice-international.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
1021,livinglegendsltd.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1022,voicechasers.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1023,hollywoodcollectorshow.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1024,geocities.com,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,1,0
1025,asifa.proboards61.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1026,groups.yahoo.com,0,0,1,5,1,0,0,0,1,0,1,1,0,0,1,0,0
1027,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1028,pamelynferdin.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1029,pamferdin.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1030,monkeydog.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1031,teamknightrider.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1032,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1033,anp.awn.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1034,awn.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1035,awn.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1036,awn.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1037,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1038,voicechasers.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1039,vortex.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
1040,starbulletin.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,0
1041,anp.awn.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1042,cerias.purdue.edu,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,1,0
1043,awn.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1044,awn.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1045,archives.seattletimes.nwsource.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,0
1046,geocities.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,1,0
1047,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1048,voicechasers.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1049,patfraley.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1050,nerf-herders-anonymous.net,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
1051,vasta.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1052,news.toonzone.net,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
1053,members.tripod.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
1054,radiospirits.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1055,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1056,freberg.westnet.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
1057,aarp.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,1,0
1058,cosmik.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1059,tsimon.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1060,firezine.net,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1061,thehutch.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1062,povonline.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1063,povonline.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1064,austinchronicle.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,1,0
1065,dawsbutler.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1066,freberg.westnet.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
1067,rhino.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1068,hitcomedy.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1069,cyberonic.net,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1070,povonline.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1071,freberg.westnet.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
1072,epinions.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1073,citypaper.net,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1074,crispinfreeman.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1075,reelradio.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1076,spookytoms.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1077,hollowhill.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1078,dvdtalk.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
1079,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1080,voicechasers.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1081,bakerstreetdozen.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1082,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1083,geocities.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,1,0
1084,angelfire.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1085,geocities.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,1,0
1086,geocities.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,1,0
1087,doreen.mkbmemorial.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1088,geocities.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,1,0
1089,"behindthevoiceactors.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
1090,keyframeonline.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1091,voicechasers.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1092,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1093,taoslandandfilm.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1094,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1095,kathygarver.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1096,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1097,dickgautier.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1098,dangilvezan.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1099,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1100,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1101,tv-now.com,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,0
1102,cdaccess.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1103,genetic_mishap.tripod.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1104,angelfire.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1105,us.imdb.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
1106,www-tech.mit.edu,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
1107,www-tech.mit.edu,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
1108,octopusmediaink.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1109,citypaper.net,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1110,jam.canoe.ca,0,0,1,8,0,0,0,0,1,0,1,1,1,1,1,1,0
1111,voicechasers.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1112,kylehebert.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
1113,post-gazette.com,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,0
1114,serkworks.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1115,armory.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1116,voicechasers.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1117,docharris.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1118,outlook.office.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
1119,github.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1120,google.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1121,google.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1122,vnexpress.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1123,vnexpress.net,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1124,drive.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0
1125,yammer.com,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
1126,youtube.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1127,youtube.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1128,dantri.com.vn,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1129,dantri.com.vn,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1130,vlance.vn,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1131,d2l.aivivn.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1132,mail.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
1133,chat.zalo.me,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1134,cfl.edu.vn,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
