,Domain_Length,Subdomain_Level,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
2136,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1466,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
988,45,1,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,77,0,0,0,0,1,0,0,1,1,1,0,0,0,0
1369,23,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7625,7,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6985,14,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
4350,13,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
4864,20,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
3643,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0
7090,34,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6637,36,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
7045,5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0
7370,44,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9653,20,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10061,26,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3421,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1259,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11069,22,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,1,9,0,0,0,0,0,1,1,1,1,1,0,0,0,0
4831,6,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5957,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9649,20,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1802,21,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6439,25,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1482,12,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6945,11,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12336,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8387,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10254,6,1,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,19,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4928,9,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7489,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9164,18,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9739,6,1,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,16,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5532,19,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12743,26,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2173,23,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5898,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4106,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6582,22,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,21,1,0,0,0,1,0,1,1,1,1,1,1,1,1
679,16,1,0,0,0,0,1,1,0,0,3,0,7,8,5,4,0,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9938,7,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4730,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
6556,24,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
9305,15,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5574,9,1,0,0,0,0,1,1,0,0,4,0,0,8,1,0,0,7,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2015,20,1,0,0,0,0,1,1,0,0,7,0,3,0,9,8,0,56,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4920,13,1,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2379,27,1,0,0,1,0,1,1,0,0,8,0,10,3,8,7,0,70,2,0,1,1,0,0,0,1,1,1,0,0,0,0
11198,14,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5021,13,1,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3947,11,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3746,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10278,24,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10676,16,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12521,31,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2330,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8176,37,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6420,25,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
12241,17,1,0,0,0,0,1,1,0,0,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
9755,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1624,28,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6477,25,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
8025,24,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5736,25,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
8893,27,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2538,19,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11985,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
4323,22,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7854,85,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6104,9,1,0,0,0,0,1,1,0,0,2,0,4,0,5,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
12714,16,1,0,0,1,0,0,1,0,0,2,0,1,0,2,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
12834,18,1,0,0,1,0,1,1,0,0,4,0,0,0,2,1,0,12,1,0,0,1,0,0,0,1,1,1,0,0,0,0
9900,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3107,17,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10257,18,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7240,31,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1,1
6841,23,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4222,10,1,1,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3101,10,1,0,0,0,0,0,1,0,0,2,0,8,20,2,1,0,96,1,0,0,0,0,0,0,1,1,1,0,0,0,0
4247,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,51,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12264,47,1,1,0,0,0,1,1,0,0,4,2,0,0,1,0,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1396,21,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,6,0,0,0,1,0,1,1,1,1,1,0,0,0,0
3476,24,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,49,0,0,0,0,1,0,0,1,1,1,0,0,0,1
11568,20,1,0,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
6044,19,1,0,0,0,0,1,1,0,0,4,0,0,6,7,6,0,16,1,0,1,0,0,0,0,0,1,1,0,0,0,0
12581,18,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4472,13,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7151,33,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2143,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1880,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1069,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3935,15,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
677,16,1,0,0,0,0,1,1,0,0,3,0,7,8,5,4,0,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6308,21,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12450,9,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6452,25,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
6094,25,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
10582,27,1,0,0,0,0,1,1,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3751,15,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,21,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2615,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13012,25,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9993,10,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10572,10,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11402,29,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12788,36,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8485,48,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0
814,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
12142,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4352,52,1,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1
6758,22,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1017,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11679,37,1,0,0,1,0,1,1,0,0,2,0,1,0,1,6,1,27,0,0,0,1,0,0,0,0,1,1,1,1,1,1
764,9,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,18,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5441,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10396,15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1615,13,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3360,21,1,0,0,1,0,1,1,0,0,4,1,0,0,1,0,0,14,0,0,0,1,1,0,0,0,1,1,0,0,0,0
8596,17,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
10642,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8137,19,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10959,24,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12386,20,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8461,32,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1035,13,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,81,0,0,0,1,0,0,0,1,1,1,0,0,0,0
12922,26,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
8243,21,1,0,0,0,0,1,1,0,0,2,0,4,0,1,0,0,33,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1549,9,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5634,16,1,0,0,0,0,1,1,0,0,6,0,20,2,8,7,0,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11867,28,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,13,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2579,12,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5163,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,61,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11167,38,1,0,0,0,0,1,1,0,0,2,5,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
3718,20,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8937,15,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5526,8,1,0,0,1,0,0,1,0,0,5,0,5,2,7,6,0,46,0,0,1,0,0,0,0,0,1,1,0,0,0,1
8800,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4635,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8110,15,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
9390,17,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6751,22,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3593,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4751,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11325,15,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4169,14,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,37,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9847,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
316,23,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10521,14,1,1,0,0,0,1,1,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9713,6,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1191,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10501,33,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12337,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
9367,16,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6163,25,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,7,0,0,0,0,1,0,0,0,1,1,0,0,0,0
946,9,1,0,0,0,0,0,1,0,0,1,0,3,0,3,2,0,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1090,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9886,24,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3958,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5123,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4089,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
12698,22,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6521,24,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
4655,20,1,0,0,0,0,1,1,0,0,4,0,1,0,8,7,0,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4759,7,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4670,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2220,22,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3927,28,1,0,0,0,0,1,1,0,0,5,0,9,9,13,12,0,214,1,0,1,0,0,0,1,1,1,1,0,0,0,0
4592,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9384,26,1,0,0,1,0,1,1,0,0,4,2,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12009,24,1,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10121,21,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11276,4,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,4,0,0,0,1,0,0,1,1,1,1,0,0,0,0
1922,19,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12013,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10010,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9114,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9984,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3630,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7491,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9241,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6298,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6592,24,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
11673,18,1,0,0,0,0,0,1,0,0,3,0,1,2,3,2,0,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3194,7,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1534,22,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1633,20,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2524,28,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4823,17,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
10127,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7670,32,1,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1
8809,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5256,12,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,25,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4753,16,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,7,0,0,0,1,0,0,0,1,1,1,0,0,0,0
1989,17,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
11897,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
10449,25,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3967,13,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8507,17,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9194,18,1,0,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
6936,20,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0
102,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12782,34,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
12098,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6666,32,1,0,0,0,0,1,1,0,1,3,2,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
8420,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1
