,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
21481,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
27378,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28079,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
36208,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
39680,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40436,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6330,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
32979,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
34641,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1816,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1888,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
15368,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
25009,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
2405,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33246,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
4488,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31276,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
36731,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
26239,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
29667,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34561,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
10977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28148,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
32210,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
5240,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
38332,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
2932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18185,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37874,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
96,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
35532,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16611,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32317,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38985,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19069,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26350,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2341,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13522,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
321,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1148,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
28580,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
10106,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
17388,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30739,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38049,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
26384,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25620,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21480,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
14930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36918,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
806,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4820,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11824,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
10093,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37561,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
13314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26497,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33413,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
24121,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
28740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27618,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
669,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
16449,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23229,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15111,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22519,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37253,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34702,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
20454,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26824,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38522,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
973,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31459,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36531,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
10563,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12106,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40503,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
25818,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
29163,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
36423,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
33986,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
39114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40095,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16724,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12950,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
6503,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
39144,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1379,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32098,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13177,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25676,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
35932,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9796,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33158,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18949,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
36072,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
37816,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5425,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22979,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25934,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25055,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
35479,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
9300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16790,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37635,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34811,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
14767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32966,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16723,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40437,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
15458,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6205,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
23207,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9341,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37641,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15022,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
38311,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15224,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21713,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
29670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22821,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18083,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20870,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
24039,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
31571,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40922,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
38211,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22359,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26413,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
841,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27842,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40914,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
25680,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23802,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16664,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28317,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12523,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
16851,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29590,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35405,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31159,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19393,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20365,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40596,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
30399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38840,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37125,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
34477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17897,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27537,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40898,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
22718,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5624,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26174,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
36230,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
16055,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
30872,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
20413,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34161,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39020,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30150,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27350,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
31672,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26717,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39700,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15261,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34767,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23591,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28787,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35016,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29058,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
21307,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
37786,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40699,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
19775,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
17159,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
38466,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
7568,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21090,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37761,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
23922,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33642,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
23001,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
30834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13403,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
40680,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
35176,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
27897,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
24088,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20526,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11014,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32454,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6027,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35111,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
36482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34427,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
3435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39644,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3816,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38308,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
10969,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2285,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
9268,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
32187,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
21403,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15580,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11231,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7718,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
27321,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12255,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37441,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
680,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7746,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13624,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28695,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
40075,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29118,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17751,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
30599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2035,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31321,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37370,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36602,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
36153,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1086,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37353,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
24394,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
28876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22917,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11258,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17119,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3787,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
13306,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26037,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
33581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26988,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23272,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31635,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3721,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23333,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32051,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16839,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
32980,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4919,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7203,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18293,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35231,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
30576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22656,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
28682,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
16624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8246,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17340,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25272,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
33994,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8497,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13158,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
6707,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39893,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
13856,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24881,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
12019,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
33896,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23469,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36097,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
10022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10637,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31337,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35887,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35912,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
40462,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
19221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1935,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4046,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13122,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20878,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28505,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27644,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
8438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12879,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
30381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13690,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40318,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35976,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31697,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3634,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16560,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16836,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
8695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1478,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38822,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
39948,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40752,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36191,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
13696,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
27771,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34850,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17536,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
38349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26545,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
17419,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27374,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27819,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
26646,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29219,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21004,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1
17648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26518,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24755,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
12214,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26908,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
758,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37753,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
12499,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4084,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29045,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
39083,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23800,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
20034,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22064,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
12067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40060,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
25964,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
28982,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15097,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6327,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
10158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25193,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39982,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
35654,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
22569,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18510,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27161,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
26043,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
