,Subdomain_Level,Url_Length,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
6253,1,31,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
131,1,50,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7741,1,52,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,24,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10982,1,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10415,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11382,1,89,0,0,0,0,0,1,0,0,4,0,1,4,2,1,0,14,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10530,1,33,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5790,1,78,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,48,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
13791,1,75,1,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,29,21,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5347,1,29,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
648,1,76,0,0,1,0,1,1,0,0,6,0,0,0,1,0,0,32,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8550,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3354,1,55,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,10,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
812,1,131,0,0,1,0,1,1,0,0,3,0,3,0,5,4,0,39,1,102,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5778,1,368,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,55,9,333,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12868,1,55,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,8,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13946,1,67,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,5,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1814,1,21,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1318,1,54,0,0,1,0,1,1,0,0,3,0,2,0,1,0,0,8,28,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6112,1,140,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,4,107,0,0,0,0,0,1,1,1,1,1,0,0,0,0
13192,1,65,1,0,0,0,1,1,0,0,3,3,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5647,1,43,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3605,1,170,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,78,1,131,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6698,1,44,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,3,15,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
13206,1,61,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,19,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
7373,1,57,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,23,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
11228,1,33,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
785,1,609,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,110,121,462,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5585,1,70,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,40,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1537,1,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5805,1,30,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
10816,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12243,1,21,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
10841,1,25,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
13621,1,41,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1474,1,24,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8755,1,60,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1044,1,110,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,89,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2240,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3737,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4563,1,53,0,0,1,0,0,1,0,0,1,0,0,2,2,1,0,4,5,27,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4247,1,499,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,51,10,462,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4223,1,32,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11709,1,67,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,13,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3187,1,67,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,22,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5001,1,41,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,13,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
153,1,72,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,25,1,46,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4333,1,40,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,7,11,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8361,1,41,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
6595,1,37,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
2062,1,70,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,42,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
5827,1,31,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
8230,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9329,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5642,1,69,0,0,0,0,1,1,0,0,4,0,0,0,2,1,0,7,1,45,1,0,0,0,0,0,1,1,1,1,0,0,0,0
5522,1,24,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
8273,1,61,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,9,9,37,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5454,1,173,0,0,0,0,1,1,0,0,8,0,1,0,3,2,0,28,14,137,0,0,1,0,0,0,1,1,1,1,0,0,0,0
8598,1,30,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
2430,1,24,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
898,1,150,0,0,0,0,1,1,0,0,3,0,0,0,8,7,0,32,10,112,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1536,1,22,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
909,1,122,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,27,36,61,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4403,1,132,0,0,0,0,1,1,0,0,3,0,0,6,9,8,0,24,7,104,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5321,1,72,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,24,1,46,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7330,1,85,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,13,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
4250,1,22,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7560,1,26,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8046,1,36,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9327,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2608,1,76,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,7,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10373,1,36,0,0,1,0,1,1,0,0,2,2,0,0,1,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1569,1,28,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5159,1,398,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,56,369,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7157,1,43,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
717,1,36,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
5513,1,43,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11146,1,33,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5981,1,36,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1068,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7057,1,31,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5939,1,531,0,0,0,0,1,1,0,0,2,0,15,0,2,1,0,137,107,402,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6651,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3408,1,109,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,21,67,0,0,0,0,0,0,1,1,1,1,0,0,0,0
14110,1,74,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1973,1,39,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5757,1,221,0,0,0,0,1,1,0,0,3,0,9,2,4,3,0,39,39,151,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12739,1,68,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,1,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5926,1,475,0,0,0,0,1,1,0,0,3,0,11,0,2,1,0,106,108,338,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5353,1,308,0,0,0,0,1,1,0,0,5,0,1,2,2,1,0,45,19,261,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2578,1,22,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6493,1,37,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
4296,1,54,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12060,1,70,0,0,0,0,1,1,0,0,5,0,0,6,1,0,0,5,4,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3840,1,58,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6602,1,84,0,0,1,0,1,1,1,0,5,2,0,0,1,0,0,27,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
5828,1,43,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
3679,1,33,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
591,1,59,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,17,42,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6562,1,37,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
5622,1,135,0,0,0,0,1,1,0,0,4,0,1,6,1,0,0,6,17,93,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12219,1,24,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2191,1,52,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5894,1,26,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3344,1,54,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8856,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6669,1,41,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
6542,1,37,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
9378,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13885,1,110,1,0,1,0,1,1,0,0,4,0,3,0,1,0,0,0,61,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10406,1,39,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
4478,1,70,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,7,24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8231,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11784,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
572,1,261,0,0,0,0,1,1,0,0,2,0,3,1,4,3,0,18,59,180,0,0,0,0,0,0,0,0,1,1,0,0,0,0
875,1,85,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,69,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12469,1,35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13637,1,52,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,17,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
452,1,23,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1995,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4675,1,68,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,4,35,0,0,0,0,0,1,1,1,1,1,0,0,0,0
13468,1,121,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,31,78,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
589,1,133,0,0,0,0,1,1,0,0,7,0,0,0,6,5,0,17,9,103,0,0,1,0,0,0,1,1,1,1,0,0,0,0
11657,1,28,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
955,1,63,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,25,42,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11978,1,39,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,6,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5114,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4774,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11893,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6340,1,26,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5486,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,18,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1847,1,22,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
3343,1,55,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4643,1,55,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8953,1,44,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,2,23,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10798,1,36,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,4,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
10836,1,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
425,1,29,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
9041,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7906,1,32,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1139,1,59,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3130,1,24,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5534,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,9,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3323,1,26,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8981,1,46,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8050,1,33,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
1034,1,50,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,8,25,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
4036,1,35,1,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3067,1,62,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10689,1,41,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
11699,1,76,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,8,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3257,1,55,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,7,29,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5662,1,20,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7981,1,41,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
61,1,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10377,1,63,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6451,1,38,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
12609,1,61,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,13,28,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10003,1,26,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9819,1,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9051,1,41,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
827,1,61,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1366,1,38,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
233,1,28,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
9072,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4206,1,154,0,0,0,0,1,1,0,0,3,0,0,0,6,5,0,9,4,127,0,0,1,0,0,0,0,0,1,1,0,0,0,0
11145,1,26,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1626,1,53,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,23,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
13615,1,52,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13497,1,44,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9894,1,41,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,13,1,3,0,0,0,1,1,1,1,1,1,1,0,0,0,0
430,1,141,0,0,0,0,1,1,0,0,2,0,2,0,2,1,0,0,61,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9979,1,20,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13464,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10359,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
13093,1,49,0,0,1,0,0,1,0,0,2,1,1,0,1,0,0,1,16,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
13653,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1072,1,78,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,5,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2985,1,28,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
738,1,376,0,0,1,0,1,1,0,0,2,0,7,0,19,18,0,80,9,346,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1930,1,40,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6940,1,62,1,0,0,0,1,1,0,0,4,4,0,0,1,0,0,1,1,13,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7227,1,42,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
2157,1,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
4410,1,240,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,28,207,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
3043,1,22,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
4994,1,42,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12227,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
404,1,37,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,24,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9642,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
143,1,99,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
407,1,127,0,0,0,0,0,1,0,0,2,0,2,0,2,1,0,6,62,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10270,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
