,Domain_Length,Subdomain_Level,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
2965,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13044,43,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,12,0,0,0,1,0,1,1,1,1,1,0,0,0,0
6275,14,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7109,23,1,0,0,1,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
3919,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,100,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1005,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1327,15,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2886,7,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2158,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2273,27,1,0,0,0,0,1,1,0,0,8,0,10,3,8,7,0,69,2,0,1,1,0,0,0,1,1,1,0,0,0,0
6362,29,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
8318,29,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
3707,5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2700,8,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9923,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
4036,10,1,1,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5709,19,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11899,23,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,16,0,0,0,0,1,0,0,1,1,1,0,0,0,0
12771,22,1,0,0,1,0,0,1,0,0,3,0,1,0,2,1,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6910,30,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7083,30,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,21,2,0,0,0,0,0,0,0,1,1,1,1,1,1
2796,25,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1666,16,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
177,7,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10467,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7978,21,1,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,39,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8170,41,1,0,0,0,0,1,1,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10914,60,1,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,19,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9507,6,1,1,0,0,0,0,1,0,0,7,0,2,0,3,2,0,16,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2917,23,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9435,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,1,0,0,0,1,1,1,0,0,0,0
12712,19,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
524,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6767,23,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6832,21,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4473,9,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8898,21,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8226,15,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11296,24,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4958,13,1,0,0,0,0,1,1,0,0,2,0,3,1,4,3,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4509,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10643,22,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,7,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4281,19,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4563,13,1,0,0,1,0,0,1,0,0,1,0,0,2,2,1,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12146,5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7433,25,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4616,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10625,17,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6461,25,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
4249,7,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11094,21,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7709,41,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12684,22,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7285,43,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,14,0,0,0,0,1,1,1,1,1,1,0,0,0,0
5221,16,1,0,0,0,0,1,1,0,0,3,0,0,0,2,1,0,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10505,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12769,27,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,1,1,0,0,0,0
12785,26,1,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
4682,6,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2705,12,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7624,15,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2812,25,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10242,12,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3887,13,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3181,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
10484,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,1,0,0,0,1,1,1,0,0,0,0
6282,13,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,10,0,0,0,0,0,0,1,1,1,1,1,1,1,1
10336,25,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10492,7,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4720,25,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,78,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5323,8,1,0,0,1,0,1,1,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10488,29,1,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
9761,28,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6072,28,1,0,0,0,0,1,1,0,0,3,0,0,0,5,4,0,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9316,14,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12068,23,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3552,24,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9751,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1539,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12179,13,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11323,19,1,0,0,0,0,1,1,0,0,3,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4511,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2582,20,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
739,9,1,0,0,1,0,1,1,0,0,2,0,7,0,19,18,0,78,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7184,32,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2175,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7415,18,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,18,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2608,22,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11766,22,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12375,38,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8494,13,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12620,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9178,25,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,11,0,0,0,0,0,0,0,1,1,1,0,0,0,0
368,10,1,0,0,1,0,1,1,0,0,2,0,3,0,3,2,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3085,14,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4574,15,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1908,11,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12512,26,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12129,24,1,1,0,0,0,1,1,0,0,8,0,0,2,1,0,1,33,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7270,19,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2406,7,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4921,19,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,32,0,0,0,1,0,0,0,1,1,1,1,1,1,1
10337,15,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
115,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11773,23,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9386,26,1,0,0,1,0,1,1,0,0,4,2,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3253,19,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6168,23,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
5012,15,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4630,13,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1759,13,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,10,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9287,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4580,16,1,0,0,1,0,1,1,0,0,3,0,0,2,2,1,0,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6672,21,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
1362,12,1,0,0,0,0,1,1,0,0,7,0,0,0,6,5,0,17,0,0,1,0,0,0,1,1,1,1,0,0,0,0
11540,14,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11349,25,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12005,17,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12321,17,1,0,0,1,0,0,1,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
7929,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11184,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1834,15,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2563,24,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1447,18,1,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
8308,20,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
12058,21,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
11866,22,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1331,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5780,10,1,0,0,0,0,0,1,0,0,2,0,1,6,1,0,0,9,1,0,0,0,0,0,0,1,1,1,0,0,0,0
8157,14,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
5678,10,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12935,26,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
8330,28,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
7760,28,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
10622,24,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5413,12,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,25,0,0,0,0,0,0,1,1,1,1,0,0,0,0
642,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5734,25,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
5113,33,1,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
10859,15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2249,28,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
307,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6198,20,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1751,20,1,0,0,1,0,1,1,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9218,15,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11235,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5471,20,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8353,16,1,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,11,3,0,0,0,0,0,0,0,1,1,0,0,0,0
12498,28,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,15,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,12,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9525,18,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
9846,24,1,0,0,0,0,1,1,0,0,4,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5425,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6203,12,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11915,18,1,0,0,1,0,0,1,0,0,3,1,3,0,2,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
4161,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
556,13,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10185,36,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
5515,15,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0
539,16,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,130,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6866,23,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9657,29,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10870,48,1,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2171,24,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3908,15,1,0,0,0,0,1,1,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8065,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9482,26,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5740,25,1,0,0,0,0,1,1,0,0,5,0,11,0,7,6,0,39,0,0,0,1,0,0,0,1,1,1,0,0,0,0
71,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11486,8,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2814,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1226,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6358,24,1,0,0,0,0,0,1,0,1,3,0,2,0,1,0,0,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0
2389,28,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
11272,13,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
894,26,1,0,0,0,0,0,1,0,0,2,0,4,0,4,3,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11342,8,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2085,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9909,7,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0
9820,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0
7432,35,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11476,12,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
366,24,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
10140,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9865,19,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8122,24,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1439,13,1,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4355,52,1,0,0,0,0,1,1,0,0,12,2,0,0,3,2,0,10,1,0,1,1,1,0,0,0,1,1,1,1,1,1
10155,28,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9914,63,1,0,0,1,0,1,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
3375,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10670,7,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
11249,31,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,6,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6807,24,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5149,18,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
12616,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3877,16,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10255,25,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,9,0,0,0,0,1,0,0,1,1,1,0,0,0,0
7457,30,1,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8719,60,1,0,0,0,0,1,1,0,0,5,3,0,0,1,0,0,18,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7069,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10260,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3989,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
12308,20,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
815,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
