,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
19839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15405,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15839,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22160,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19327,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16595,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1719,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
6506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28006,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
27139,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
15988,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
6374,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
26480,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16130,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
32077,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
23425,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18279,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12664,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27225,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22964,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
29113,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
16411,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
32299,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34183,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2101,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
22218,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20530,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32353,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
28771,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
38959,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16286,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
38346,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20799,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
560,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
39946,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1767,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
29396,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33227,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4515,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13573,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7437,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26797,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28946,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19329,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
14943,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
29750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36340,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
30342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34172,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37801,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38392,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31307,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
11531,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38838,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
6935,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8579,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3873,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26101,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1
1359,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37720,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
23949,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
27298,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
18689,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22939,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17464,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40279,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
36676,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33463,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35298,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33348,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6474,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37380,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
32395,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10880,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7274,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
40458,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27104,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
3693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25087,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
11599,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8865,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9383,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3995,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4634,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21420,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
22048,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
836,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
34358,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37194,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
40224,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34713,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1878,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37245,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40269,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24442,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
12770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1831,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22555,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
576,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33797,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14633,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25003,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
29878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24037,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16242,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3475,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35646,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
17794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11832,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
30817,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
20379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22169,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
36501,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40130,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29292,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11250,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1166,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32879,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
26286,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
19725,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14556,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
965,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4288,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25248,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32035,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
957,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28897,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1102,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16232,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
30478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4781,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
40693,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1585,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24500,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
40316,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
25192,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34973,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
14527,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
24938,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
20792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8886,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31247,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1848,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13664,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
12279,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1626,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16043,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14760,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26342,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23468,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15603,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9549,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19697,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
274,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24202,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
32685,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23943,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3184,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14764,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31340,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
13391,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
826,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11466,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
25730,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25420,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40964,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39556,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
14769,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1983,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39331,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
34132,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13636,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
14307,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
217,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
30304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31771,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
17442,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14711,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23724,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37522,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
26958,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
13202,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
21527,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15670,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39289,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40362,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20098,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6921,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26434,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21339,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28596,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37115,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3685,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5791,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
38736,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
5700,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
24046,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17828,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10110,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31429,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4164,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36506,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
4934,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
26485,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
18053,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24729,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5853,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37652,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40990,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
12305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24523,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6845,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
17994,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25127,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27251,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4166,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14569,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33588,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
22144,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39786,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16742,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37964,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
1042,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11816,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
11905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23091,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39940,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33346,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
28495,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
27613,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37509,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
17260,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
276,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5383,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
24956,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4591,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
34639,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
11463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16972,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28186,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39709,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26406,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
22774,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31139,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
16722,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37518,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5824,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26933,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14832,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
17383,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28154,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9615,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40980,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
21054,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33210,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4552,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23890,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40204,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14071,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28067,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31188,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36761,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
39187,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
28601,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28985,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
39704,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21812,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
24581,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
16500,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15850,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
10321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
26766,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
14787,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
14970,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5433,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14424,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27340,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
38589,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37212,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38837,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
20424,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
162,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
26609,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
39368,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12372,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4383,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12610,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24309,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6991,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16213,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32183,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21154,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1
17339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
621,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6482,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11476,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
38358,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
25475,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15321,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33237,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
34371,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19297,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20582,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
2991,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32526,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29428,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24512,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
16690,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8523,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
17885,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1639,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20102,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23285,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7792,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29133,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16928,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
949,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14083,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38960,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
39146,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
5811,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27394,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40323,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
